,Date,HEI US Equity,HEI/A US Equity,HEI US Equity / HEI/A US Equity,SMA_21,SMA_50,SMA_120
4358,2015-08-06,27.7606,22.871,1.2138,1.1934,1.185108,1.2166275
4359,2015-08-07,27.7504,22.7738,1.2185,1.195219048,1.1863059999999999,1.2157924999999998
4360,2015-08-10,28.3802,23.4752,1.2089,1.197419048,1.1875639999999998,1.214841667
4361,2015-08-11,28.1856,23.2602,1.2118,1.199390476,1.188688,1.2138799999999998
4362,2015-08-12,27.863000000000003,22.9939,1.2118,1.20067619,1.189642,1.212895
4363,2015-08-13,27.7862,22.8557,1.2157,1.20357619,1.190606,1.21185
4364,2015-08-14,28.1446,23.2499,1.2105,1.2056,1.191674,1.210611667
4365,2015-08-17,28.4672,23.5315,1.2097,1.2073857140000002,1.192166,1.20974
4366,2015-08-18,28.1907,23.3984,1.2048,1.207633333,1.1924379999999999,1.208903333
4367,2015-08-19,27.8733,22.9786,1.213,1.20857619,1.192888,1.2081916670000001
4368,2015-08-20,27.2742,22.3283,1.2215,1.2097952379999999,1.193416,1.2075833329999999
4369,2015-08-21,27.0285,22.9325,1.1786,1.208814286,1.1927459999999999,1.206730833
4370,2015-08-24,26.368000000000002,22.4819,1.1729,1.2074857140000002,1.192332,1.205815833
4371,2015-08-25,25.9738,22.1184,1.1743,1.206690476,1.192216,1.205003333
4372,2015-08-26,25.7843,22.656,1.1381,1.203857143,1.191316,1.203963333
4373,2015-08-27,25.5539,22.2618,1.1479,1.201085714,1.190568,1.2029016670000001
4374,2015-08-28,25.8099,22.528000000000002,1.1457,1.198004762,1.189806,1.20195
4375,2015-08-31,26.0608,22.359,1.1656,1.195947619,1.189218,1.201083333
4376,2015-09-01,25.4874,22.0518,1.1558,1.19317619,1.1883920000000001,1.2002091670000001
4377,2015-09-02,25.9482,22.8147,1.1373,1.18937619,1.187108,1.199169167
4378,2015-09-03,25.815,22.6509,1.1397,1.185519048,1.186,1.1981566670000001
4379,2015-09-04,25.8253,22.7174,1.1368,1.181852381,1.18518,1.197129167
4380,2015-09-08,26.2554,23.9155,1.0978,1.176104762,1.183914,1.195814167
4381,2015-09-09,25.7792,23.296,1.1066,1.171233333,1.182704,1.1946316670000001
4382,2015-09-10,25.3901,22.784000000000002,1.1144,1.166595238,1.182026,1.1936025
4383,2015-09-11,25.6051,23.1834,1.1045,1.1614857140000001,1.180874,1.192475
4384,2015-09-14,25.0368,22.9632,1.0903,1.1555142859999998,1.17905,1.191318333
4385,2015-09-15,25.303,23.5622,1.0739,1.149009524,1.1768100000000001,1.190001667
4386,2015-09-16,25.6154,23.9411,1.0699,1.142352381,1.1743940000000002,1.18871
4387,2015-09-17,25.5232,23.8029,1.0723,1.136042857,1.1722,1.1874775
4388,2015-09-18,25.8202,21.888,1.1796,1.134452381,1.172186,1.186973333
4389,2015-09-21,26.1376,23.3318,1.1203,1.129633333,1.171338,1.186036667
4390,2015-09-22,25.4259,22.4256,1.1338,1.1275,1.170606,1.1851133329999999
4391,2015-09-23,24.7245,22.3437,1.1066,1.124342857,1.169042,1.183915
4392,2015-09-24,24.6272,22.3846,1.1002,1.1208142859999999,1.16795,1.182628333
4393,2015-09-25,24.4173,22.2106,1.0994,1.1189714290000001,1.1665780000000001,1.181335
4394,2015-09-28,24.32,22.4358,1.084,1.115928571,1.164814,1.17992
4395,2015-09-29,24.4787,22.8659,1.0705,1.1123476190000001,1.162232,1.178494167
4396,2015-09-30,25.0266,23.2499,1.0764,1.1081,1.1598959999999998,1.1770941670000001
4397,2015-10-01,24.6886,22.4205,1.1012,1.1055,1.158002,1.175903333
4398,2015-10-02,24.8781,22.2925,1.1159999999999999,1.104485714,1.1563379999999999,1.174973333
4399,2015-10-05,25.5283,22.7482,1.1222,1.1036523809999998,1.154766,1.1742266670000001
4400,2015-10-06,25.5027,22.3949,1.1388,1.103747619,1.153722,1.1735225
4401,2015-10-07,25.641,22.6765,1.1307,1.105314286,1.152384,1.1727675
4402,2015-10-08,25.8202,22.5331,1.1459,1.107185714,1.1511799999999999,1.171975
4403,2015-10-09,25.8867,22.5178,1.1496,1.108861905,1.149964,1.171231667
4404,2015-10-12,25.9379,22.5741,1.149,1.110980952,1.148768,1.1705225000000001
4405,2015-10-13,25.769000000000002,22.5331,1.1436,1.113519048,1.14736,1.169843333
4406,2015-10-14,25.4259,22.5126,1.1294,1.116161905,1.145606,1.169036667
4407,2015-10-15,25.3901,22.7379,1.1166,1.118385714,1.143524,1.168154167
4408,2015-10-16,25.2621,22.8301,1.1065,1.120014286,1.141378,1.167245833
4409,2015-10-19,25.4925,23.2038,1.0986,1.116157143,1.1389799999999999,1.166175
4410,2015-10-20,25.4976,22.8096,1.1178,1.116038095,1.137158,1.165345
4411,2015-10-21,25.2928,22.2208,1.1382,1.1162476190000001,1.135686,1.1646825
4412,2015-10-22,25.897,23.0861,1.1218,1.1169714290000001,1.133886,1.1640000000000001
4413,2015-10-23,25.7434,22.825,1.1279,1.1182904759999999,1.1321299999999999,1.163445
4414,2015-10-26,25.4771,22.5997,1.1273,1.119619048,1.130466,1.162888333
4415,2015-10-27,25.2979,22.2822,1.1353,1.122061905,1.128978,1.162405833
4416,2015-10-28,25.6666,22.4307,1.1443,1.12557619,1.127768,1.1619741670000001
4417,2015-10-29,25.7792,22.4973,1.1459,1.1288857140000002,1.126426,1.161509167
4418,2015-10-30,25.8253,22.3642,1.1548,1.131438095,1.125092,1.161419167
4419,2015-11-02,26.3168,22.9734,1.1455,1.132842857,1.1244299999999998,1.161135
4420,2015-11-03,26.2758,22.8915,1.1478,1.134061905,1.123928,1.1608241670000001
4421,2015-11-04,26.2912,23.0554,1.1404,1.134138095,1.12325,1.160565
4422,2015-11-05,26.4909,23.3472,1.1346,1.13432381,1.1231799999999998,1.160245833
4423,2015-11-06,26.5523,23.5725,1.1264,1.1333952379999999,1.12275,1.160015
4424,2015-11-09,26.3782,23.1014,1.1418,1.13302381,1.122672,1.159584167
4425,2015-11-10,26.4858,23.2397,1.1397,1.132580952,1.122154,1.159270833
4426,2015-11-11,26.2349,23.3626,1.1229,1.131595238,1.1214959999999998,1.158925833
4427,2015-11-12,25.6,22.9734,1.1143,1.13087619,1.1210360000000001,1.158481667
4428,2015-11-13,25.303,22.5638,1.1214,1.131104762,1.12067,1.158091667
4429,2015-11-16,25.8662,22.5638,1.1464,1.133004762,1.120862,1.1579899999999999
4430,2015-11-17,25.7843,22.528000000000002,1.1445,1.135190476,1.121796,1.1579774999999999
4431,2015-11-18,26.153000000000002,22.5946,1.1575,1.137080952,1.122814,1.157993333
4432,2015-11-19,26.199,22.4666,1.1661,1.138409524,1.123848,1.15801
4433,2015-11-20,26.4499,22.6611,1.1672,1.140571429,1.125102,1.1580075
4434,2015-11-23,26.6138,22.7072,1.172,1.142671429,1.126736,1.158131667
4435,2015-11-24,26.4294,22.5587,1.1716,1.144780952,1.12869,1.158019167
4436,2015-11-25,26.2605,22.5229,1.1659,1.146238095,1.1306100000000001,1.157808333
4437,2015-11-27,25.9994,22.2566,1.1682,1.14737619,1.132528,1.1576225
4438,2015-11-30,26.3578,22.2208,1.1862,1.1492952379999999,1.13266,1.157548333
4439,2015-12-01,26.4806,22.3744,1.1835,1.150661905,1.133924,1.15731
4440,2015-12-02,26.4294,22.3078,1.1848,1.152533333,1.134944,1.157236667
4441,2015-12-03,26.3987,22.1286,1.193,1.154685714,1.136672,1.157344167
4442,2015-12-04,26.7059,22.8198,1.1703,1.156109524,1.138074,1.1572375
4443,2015-12-07,26.2605,22.7482,1.1544,1.157052381,1.139174,1.15698
4444,2015-12-08,25.7946,22.3642,1.1534,1.158338095,1.140562,1.156726667
4445,2015-12-09,25.3491,22.2618,1.1387,1.158190476,1.141926,1.1562575000000002
4446,2015-12-10,25.728,22.6662,1.1351,1.157971429,1.1431,1.155740833
4447,2015-12-11,24.7603,22.0416,1.1233,1.157990476,1.143542,1.155089167
4448,2015-12-14,24.9498,22.2003,1.1238,1.158442857,1.1436979999999999,1.154495
4449,2015-12-15,25.4003,22.3846,1.1347,1.15907619,1.143948,1.154135833
4450,2015-12-16,25.7434,22.8352,1.1274,1.158171429,1.14372,1.1538549999999999
4451,2015-12-17,25.4413,22.5792,1.1268,1.1573285709999999,1.143642,1.153519167
4452,2015-12-18,24.8371,22.3078,1.1134,1.1552285709999999,1.142992,1.153228333
4453,2015-12-21,25.9482,23.2397,1.1165,1.152866667,1.1423299999999998,1.152848333
4454,2015-12-22,27.433000000000003,24.7859,1.1068,1.149990476,1.141486,1.152225833
4455,2015-12-23,27.4842,24.6784,1.1137,1.1472142859999999,1.140888,1.151624167
4456,2015-12-24,27.4125,24.6835,1.1106,1.144309524,1.140512,1.150956667
4457,2015-12-28,27.223000000000003,24.6835,1.1029,1.141309524,1.1402379999999999,1.1502975
4458,2015-12-29,27.7811,25.1136,1.1062,1.138357143,1.140232,1.14968
4459,2015-12-30,28.1037,25.3952,1.1067,1.134571429,1.1403940000000001,1.149213333
4460,2015-12-31,27.8323,25.1904,1.1049,1.130828571,1.140136,1.1486675
4461,2016-01-04,27.7094,24.3712,1.137,1.128552381,1.140112,1.148269167
4462,2016-01-05,28.4672,24.8934,1.1436,1.1262,1.140548,1.148175833
4463,2016-01-06,28.6259,24.831999999999997,1.1528,1.125366667,1.141046,1.148049167
4464,2016-01-07,28.3443,24.7552,1.145,1.124919048,1.1414,1.1478225
4465,2016-01-08,28.031999999999996,24.5914,1.1399,1.12427619,1.141492,1.147325
4466,2016-01-11,28.119,24.6016,1.143,1.124480952,1.141466,1.146906667
4467,2016-01-12,28.8154,25.175,1.1446,1.124933333,1.14144,1.146479167
4468,2016-01-13,27.6941,24.0742,1.1504,1.12622381,1.1413520000000001,1.1460725
4469,2016-01-14,27.4944,23.8234,1.1541,1.127666667,1.141524,1.145683333
4470,2016-01-15,27.1309,23.2755,1.1656,1.129138095,1.14188,1.145471667
4471,2016-01-19,26.8134,23.1834,1.1566,1.130528571,1.142204,1.14513
4472,2016-01-20,27.2486,23.3728,1.1658,1.132385714,1.142828,1.1447941670000001
4473,2016-01-21,27.095,23.2755,1.1641,1.1348,1.1435819999999999,1.1444083329999999
4474,2016-01-22,27.5712,23.8694,1.1551,1.136638095,1.143848,1.143960833
4475,2016-01-25,27.3869,23.4086,1.1699,1.1396428570000001,1.144452,1.1435933329999999
4476,2016-01-26,28.2419,24.0794,1.1729,1.142461905,1.1454520000000001,1.143225
4477,2016-01-27,27.6429,23.4291,1.1799,1.145761905,1.146764,1.142885
4478,2016-01-28,27.5456,23.3677,1.1788,1.14937619,1.147912,1.142593333
4479,2016-01-29,28.5184,23.7568,1.2004,1.153861905,1.148992,1.1424425
4480,2016-02-01,28.1344,23.2499,1.2101,1.158785714,1.150304,1.1424524999999999
4481,2016-02-02,27.6736,22.5178,1.229,1.164695238,1.151734,1.142595833
4482,2016-02-03,27.8272,21.8726,1.2722,1.171133333,1.153856,1.1430991670000001
4483,2016-02-04,27.904,21.4579,1.3004,1.1786,1.15652,1.143805
4484,2016-02-05,27.264,21.3555,1.2767,1.1845,1.158614,1.144356667
4485,2016-02-08,28.2522,21.9648,1.2862,1.19122381,1.160906,1.1449941670000001
4486,2016-02-09,28.0986,21.8061,1.2886,1.198304762,1.16336,1.1456925
4487,2016-02-10,27.9859,21.4886,1.3024,1.2058952379999999,1.166044,1.1464375
4488,2016-02-11,27.177,20.9254,1.2988,1.213238095,1.168296,1.1470816670000001
4489,2016-02-12,26.8749,20.7411,1.2957,1.220157143,1.17054,1.1480575000000002
4490,2016-02-16,27.223000000000003,20.7155,1.3141,1.22777619,1.1731260000000001,1.1492341670000001
4491,2016-02-17,27.7146,20.8947,1.3264,1.235433333,1.175794,1.1505016670000001
4492,2016-02-18,27.9245,21.0125,1.3289,1.243638095,1.178966,1.152091667
4493,2016-02-19,27.816999999999997,20.9715,1.3264,1.251285714,1.1824059999999998,1.153579167
4494,2016-02-22,27.6685,20.7309,1.3347,1.259409524,1.186032,1.155154167
4495,2016-02-23,28.5082,21.1917,1.3453,1.268466667,1.190164,1.156651667
4496,2016-02-24,27.8221,21.1968,1.3126,1.275261905,1.193714,1.157958333
4497,2016-02-25,28.4109,21.7651,1.3053,1.281566667,1.197354,1.159358333
4498,2016-02-26,29.4707,22.5536,1.3067,1.287604762,1.2010120000000002,1.16075
4499,2016-02-29,29.4451,22.3744,1.3159999999999998,1.294138095,1.2046379999999999,1.162243333
4500,2016-03-01,29.910999999999998,22.9734,1.3019999999999998,1.29897619,1.20813,1.163945
4501,2016-03-02,30.3565,23.3318,1.3011,1.303309524,1.211616,1.165565833
4502,2016-03-03,30.2797,23.1629,1.3073,1.307038095,1.215494,1.167173333
4503,2016-03-04,30.3718,23.1322,1.3130000000000002,1.308980952,1.219424,1.168910833
4504,2016-03-07,30.3821,22.9683,1.3228,1.310047619,1.223744,1.170848333
4505,2016-03-08,29.7626,22.6765,1.3125,1.311752381,1.2277200000000001,1.172836667
4506,2016-03-09,29.4707,22.6765,1.2996,1.312390476,1.2315,1.174750833
4507,2016-03-10,28.9178,22.0518,1.3114,1.31347619,1.23567,1.176743333
4508,2016-03-11,29.5117,22.4256,1.3159999999999998,1.31412381,1.239866,1.17788
4509,2016-03-14,29.2966,22.5331,1.3002,1.3141904759999998,1.243736,1.179379167
4510,2016-03-15,29.5885,22.6611,1.3057,1.314666667,1.247752,1.180811667
4511,2016-03-16,30.0954,23.0861,1.3036,1.314166667,1.251084,1.182453333
4512,2016-03-17,30.4947,23.3728,1.3047,1.313133333,1.254306,1.1841575
4513,2016-03-18,30.761,23.6288,1.3018,1.311842857,1.2572860000000001,1.185844167
4514,2016-03-21,31.0784,23.7875,1.3065,1.310895238,1.260516,1.187698333
4515,2016-03-22,30.9197,23.6237,1.3088,1.309661905,1.263894,1.189684167
4516,2016-03-23,30.4333,23.3011,1.3061,1.307795238,1.267156,1.191598333
4517,2016-03-24,30.5357,23.3216,1.3093,1.307638095,1.27045,1.1933325000000001
4518,2016-03-28,30.2541,23.3318,1.2967,1.307228571,1.273376,1.1948383329999999
4519,2016-03-29,31.0989,24.023000000000003,1.2945,1.306647619,1.276184,1.196274167
4520,2016-03-30,30.9606,24.0947,1.285,1.305171429,1.278572,1.1974924999999998
4521,2016-03-31,30.7866,24.3712,1.2632,1.30332381,1.280704,1.1985966670000001
4522,2016-04-01,30.5715,24.0947,1.2688,1.301785714,1.282764,1.199620833
4523,2016-04-04,29.6806,23.6544,1.2548,1.299285714,1.284578,1.2004975
4524,2016-04-05,29.9213,23.895,1.2522,1.296390476,1.28652,1.2013575
4525,2016-04-06,30.1926,24.0589,1.2549,1.293157143,1.2882200000000001,1.202285
4526,2016-04-07,30.121,23.9155,1.2595,1.290633333,1.289952,1.203369167
4527,2016-04-08,30.4691,24.1613,1.2611,1.2888,1.291576,1.204573333
4528,2016-04-11,30.7507,24.4224,1.2591,1.286309524,1.293182,1.205845
4529,2016-04-12,30.6534,24.5862,1.2468,1.283014286,1.29411,1.20708
4530,2016-04-13,31.7082,25.1494,1.2608,1.281138095,1.295124,1.208271667
4531,2016-04-14,31.9386,25.4362,1.2556,1.2787523809999999,1.295656,1.20925
4532,2016-04-15,31.4368,25.2877,1.2432,1.27587619,1.2950760000000001,1.210261667
4533,2016-04-18,31.5136,25.3645,1.2424,1.2729095240000001,1.293916,1.211215833
4534,2016-04-19,31.2576,25.6,1.2209999999999999,1.269061905,1.292802,1.211996667
4535,2016-04-20,30.9402,25.3286,1.2215,1.265014286,1.291508,1.212715
4536,2016-04-21,30.5715,25.1904,1.2136,1.260480952,1.290008,1.2132924999999999
4537,2016-04-22,30.8122,25.344,1.2158,1.256180952,1.288276,1.213875
4538,2016-04-25,30.3821,25.1085,1.21,1.251452381,1.2865,1.214335
4539,2016-04-26,30.9453,25.5642,1.2105,1.2473476190000001,1.2847959999999998,1.214876667
4540,2016-04-27,31.104,26.0096,1.1959,1.2426523809999999,1.282432,1.2152775
4541,2016-04-28,31.1808,26.0454,1.1972,1.238471429,1.2798479999999999,1.215750833
4542,2016-04-29,31.3907,26.2042,1.1979,1.235361905,1.277228,1.216278333
4543,2016-05-02,31.6877,26.5523,1.1934,1.2317714290000001,1.274568,1.216836667
4544,2016-05-03,31.3856,26.1786,1.1989,1.229109524,1.271852,1.2173125
4545,2016-05-04,30.9914,25.769000000000002,1.2027,1.2267523809999998,1.2690000000000001,1.2178375
4546,2016-05-05,31.4624,25.9226,1.2137,1.224790476,1.2670219999999999,1.218594167
4547,2016-05-06,31.6262,26.1376,1.21,1.222433333,1.265116,1.219391667
4548,2016-05-09,31.5546,26.1786,1.2054,1.219780952,1.26309,1.220091667
4549,2016-05-10,32.0256,26.8237,1.1939,1.21667619,1.260648,1.2204875
4550,2016-05-11,31.8874,26.752,1.192,1.214066667,1.258448,1.220883333
4551,2016-05-12,31.5341,26.3885,1.195,1.210933333,1.256326,1.221195833
4552,2016-05-13,31.7696,26.537,1.1972,1.2081523809999999,1.254124,1.221455
4553,2016-05-16,32.3021,26.8237,1.2042,1.206295238,1.251948,1.221763333
4554,2016-05-17,32.4096,26.8595,1.2066,1.204590476,1.249624,1.2220516670000001
4555,2016-05-18,32.7117,26.88,1.217,1.2044,1.247714,1.22243
4556,2016-05-19,32.5376,26.88,1.2105,1.20387619,1.245932,1.222801667
4557,2016-05-20,33.1059,27.7606,1.1925,1.202871429,1.243554,1.223004167
4558,2016-05-23,33.024,27.7299,1.1909,1.2016857140000001,1.241052,1.223043333
4559,2016-05-24,33.7306,28.4262,1.1866,1.200571429,1.23878,1.223069167
4560,2016-05-25,33.2339,27.9142,1.1906,1.19962381,1.236478,1.2231174999999999
4561,2016-05-26,34.2528,28.16,1.2164,1.2006,1.234734,1.2233125
4562,2016-05-27,34.1146,28.4416,1.1995,1.200709524,1.23263,1.223555833
4563,2016-05-31,34.0736,28.247,1.2063,1.201109524,1.23072,1.2239883329999999
4564,2016-06-01,33.9968,28.1088,1.2095,1.20187619,1.22878,1.224455833
4565,2016-06-02,33.9763,28.0934,1.2094,1.20237619,1.226792,1.2250450000000002
4566,2016-06-03,33.7203,27.8426,1.2111,1.20277619,1.224892,1.225678333
4567,2016-06-06,34.6266,28.2982,1.2236,1.203247619,1.223178,1.226514167
4568,2016-06-07,34.391,28.1651,1.2211,1.20377619,1.221666,1.227325
4569,2016-06-08,34.5702,28.1856,1.2265,1.2047809520000001,1.220306,1.22809
4570,2016-06-09,34.5242,28.1549,1.2262,1.206319048,1.2191299999999998,1.228913333
4571,2016-06-10,34.0736,27.7504,1.2279,1.208028571,1.218424,1.229755833
4572,2016-06-13,33.2339,27.1872,1.2224,1.209333333,1.217496,1.230664167
4573,2016-06-14,33.3824,26.9978,1.2365,1.211204762,1.2171299999999998,1.231664167
4574,2016-06-15,33.3978,27.0694,1.2338,1.212614286,1.2167620000000001,1.2327225
4575,2016-06-16,33.2544,26.9056,1.236,1.2140142859999998,1.216384,1.233741667
4576,2016-06-17,33.3056,26.3885,1.2621,1.216161905,1.216436,1.235004167
4577,2016-06-20,33.6845,26.8288,1.2555,1.218304762,1.216324,1.2362758329999999
4578,2016-06-21,33.3875,26.496,1.2601,1.22152381,1.216344,1.237558333
4579,2016-06-22,33.1878,26.3322,1.2604,1.224833333,1.216616,1.238839167
4580,2016-06-23,33.6282,26.7981,1.2549,1.228085714,1.2164979999999999,1.240089167
4581,2016-06-24,32.9011,26.0352,1.2637,1.231566667,1.21666,1.2411450000000002
4582,2016-06-27,32.4864,25.9584,1.2515,1.233238095,1.216826,1.242044167
4583,2016-06-28,32.896,26.2502,1.2532,1.235795238,1.217042,1.242880833
4584,2016-06-29,33.3773,26.5779,1.2558,1.238152381,1.217738,1.243804167
4585,2016-06-30,34.2067,27.4688,1.2453,1.239857143,1.218214,1.2446825000000001
4586,2016-07-01,34.2374,27.1718,1.26,1.242266667,1.219142,1.2456575
4587,2016-07-05,33.5565,26.6547,1.2589,1.2445428570000001,1.220004,1.24661
4588,2016-07-06,33.4746,26.5574,1.2605,1.2463,1.221014,1.2475275
4589,2016-07-07,33.5974,26.6189,1.2622,1.248257143,1.222048,1.248428333
4590,2016-07-08,33.961,26.8698,1.2639,1.250038095,1.223408,1.2492475
4591,2016-07-11,34.0634,26.8493,1.2687,1.252061905,1.2248379999999999,1.250181667
4592,2016-07-12,33.9712,26.8032,1.2674,1.253942857,1.226228,1.251028333
4593,2016-07-13,33.6282,26.4192,1.2729,1.256347619,1.227818,1.251935
4594,2016-07-14,33.5872,26.4602,1.2693,1.257909524,1.229226,1.252886667
4595,2016-07-15,33.3619,26.3629,1.2655,1.259419048,1.230482,1.253683333
4596,2016-07-18,33.5667,26.665,1.2588,1.260504762,1.231384,1.254399167
4597,2016-07-19,33.8534,26.7827,1.264,1.260595238,1.232464,1.2551
4598,2016-07-20,33.9814,27.095,1.2542,1.260533333,1.2334399999999999,1.255728333
4599,2016-07-21,33.9814,27.1053,1.2537,1.2602285709999999,1.234636,1.2561725000000001
4600,2016-07-22,34.007,27.264,1.2473,1.259604762,1.2357420000000001,1.2564825000000002
4601,2016-07-25,33.5462,27.1616,1.2351,1.258661905,1.236544,1.256533333
4602,2016-07-26,34.688,27.945,1.2413,1.257595238,1.237426,1.256275833
4603,2016-07-27,35.6864,28.8819,1.2356,1.256838095,1.238054,1.255735833
4604,2016-07-28,35.6301,28.8358,1.2356,1.256,1.238634,1.255393333
4605,2016-07-29,35.5891,29.526999999999997,1.2053,1.253595238,1.2384,1.254719167
4606,2016-08-01,36.1882,29.609,1.2222,1.252495238,1.238634,1.254165833
4607,2016-08-02,35.5379,29.0458,1.2235,1.250757143,1.239254,1.2535083329999999
4608,2016-08-03,35.9885,29.4451,1.2222,1.249009524,1.2398799999999999,1.2528700000000002
4609,2016-08-04,35.7683,29.5066,1.2122,1.2467095240000001,1.240392,1.252174167
4610,2016-08-05,36.0038,29.655,1.2141,1.244419048,1.2408620000000001,1.251340833
4611,2016-08-08,36.0397,29.5066,1.2214,1.242395238,1.2409620000000001,1.250465833
4612,2016-08-09,36.1472,29.7472,1.2151,1.239842857,1.241274,1.2495174999999998
4613,2016-08-10,36.3469,29.7677,1.2209999999999999,1.237633333,1.241568,1.248639167
4614,2016-08-11,36.5056,29.9878,1.2173,1.234985714,1.241724,1.247660833
4615,2016-08-12,36.6336,30.1722,1.2142,1.232361905,1.2418200000000001,1.246568333
4616,2016-08-15,37.1558,30.4333,1.2209,1.230238095,1.242016,1.245804167
4617,2016-08-16,37.2634,30.3616,1.2273,1.228738095,1.24209,1.245154167
4618,2016-08-17,37.545,30.464000000000002,1.2324,1.227233333,1.242316,1.244535
4619,2016-08-18,37.7293,30.7814,1.2257,1.22587619,1.2423,1.2437825
4620,2016-08-19,37.9238,31.0067,1.2231,1.224419048,1.242238,1.243125
4621,2016-08-22,38.0006,30.8787,1.2306,1.22362381,1.242292,1.2425375
4622,2016-08-23,37.5654,30.8019,1.2196,1.222885714,1.2422360000000001,1.241806667
4623,2016-08-24,38.0109,31.1142,1.2217,1.221952381,1.24194,1.241045833
4624,2016-08-25,36.7206,30.295,1.2121,1.220833333,1.241506,1.2401233329999999
4625,2016-08-26,35.3638,29.609,1.1944,1.218871429,1.240674,1.239139167
4626,2016-08-29,35.3741,29.6192,1.1943,1.218347619,1.239318,1.238261667
4627,2016-08-30,35.0259,29.3274,1.1943,1.217019048,1.238094,1.237285833
4628,2016-08-31,34.7955,29.1226,1.1948,1.215652381,1.236788,1.2362758329999999
4629,2016-09-01,35.1181,29.6243,1.1854,1.2139,1.235288,1.235319167
4630,2016-09-02,35.4611,29.8291,1.1888,1.212785714,1.233966,1.234345
4631,2016-09-06,34.9389,29.2762,1.1934,1.2118,1.23256,1.233426667
4632,2016-09-07,35.2307,29.6397,1.1886,1.210238095,1.2313020000000001,1.232459167
4633,2016-09-08,35.2205,29.6448,1.1881,1.208952381,1.23,1.231511667
4634,2016-09-09,34.6163,29.1123,1.1891,1.207433333,1.228666,1.230533333
4635,2016-09-12,35.0618,29.5578,1.1862,1.205952381,1.227484,1.229511667
4636,2016-09-13,34.9389,29.480999999999998,1.1851,1.204566667,1.225986,1.228503333
4637,2016-09-14,34.9645,29.8138,1.1728,1.20227619,1.224264,1.227365833
4638,2016-09-15,35.3843,30.208000000000002,1.1714,1.1996142859999999,1.222482,1.2263216670000001
4639,2016-09-16,34.9901,29.9008,1.1702,1.196652381,1.220642,1.225285833
4640,2016-09-19,35.1027,30.1056,1.166,1.193809524,1.218684,1.224294167
4641,2016-09-20,34.7341,29.9725,1.1589,1.190752381,1.216488,1.223425
4642,2016-09-21,35.0106,30.0954,1.1633,1.187547619,1.2144059999999999,1.2225458329999999
4643,2016-09-22,35.4253,30.6176,1.157,1.1845666670000001,1.2120879999999998,1.221730833
4644,2016-09-23,35.3382,30.807,1.1471,1.181014286,1.209644,1.220855
4645,2016-09-26,35.2973,30.679000000000002,1.1505,1.178080952,1.207344,1.219985
4646,2016-09-27,35.3587,30.6688,1.1529,1.176104762,1.2052260000000001,1.219096667
4647,2016-09-28,35.4099,30.6842,1.1540000000000001,1.174185714,1.203026,1.2182041670000001
4648,2016-09-29,35.2051,30.592,1.1508,1.172114286,1.200958,1.217301667
4649,2016-09-30,35.4304,30.9811,1.1436,1.16967619,1.198756,1.216441667
4650,2016-10-03,35.5994,30.976,1.1493,1.167957143,1.196796,1.2155125
4651,2016-10-04,35.0618,30.8224,1.1375,1.1655142859999998,1.194844,1.214528333
4652,2016-10-05,35.1795,30.9504,1.1366,1.162809524,1.19275,1.21364
4653,2016-10-06,34.8979,30.7712,1.1341,1.160214286,1.19072,1.2127375
4654,2016-10-07,34.3398,30.4742,1.1268,1.157295238,1.188544,1.2119525
4655,2016-10-10,34.5037,30.7661,1.1215,1.15407619,1.186868,1.211119167
4656,2016-10-11,34.1914,30.6688,1.1149,1.150680952,1.1847219999999998,1.210296667
4657,2016-10-12,34.048,30.6176,1.112,1.1472,1.182492,1.209431667
4658,2016-10-13,34.2374,30.6688,1.1164,1.144514286,1.180376,1.208651667
4659,2016-10-14,34.1402,30.6944,1.1123,1.1417,1.1783780000000001,1.207833333
4660,2016-10-17,34.1402,30.6176,1.1151,1.13907619,1.176398,1.20716
4661,2016-10-18,34.5754,30.7866,1.1231,1.137033333,1.174432,1.2065424999999999
4662,2016-10-19,34.6112,30.505,1.1346,1.13587619,1.172822,1.206015
4663,2016-10-20,34.007,30.0544,1.1315,1.134361905,1.171032,1.205499167
4664,2016-10-21,34.0582,30.2387,1.1263,1.1329,1.1692120000000001,1.204894167
4665,2016-10-24,34.263000000000005,30.295,1.131,1.132133333,1.167548,1.204296667
4666,2016-10-25,34.2426,30.4384,1.125,1.130919048,1.16563,1.2035575
4667,2016-10-26,34.4986,30.6688,1.1249,1.129585714,1.163582,1.202848333
4668,2016-10-27,34.4115,30.6944,1.1211,1.128019048,1.161356,1.2021458329999999
4669,2016-10-28,34.5242,30.7405,1.1231,1.1267,1.1593040000000001,1.201555833
4670,2016-10-31,34.5907,30.72,1.126,1.125861905,1.157362,1.201005833
4671,2016-11-01,34.391,30.6432,1.1223,1.12457619,1.155196,1.2004
4672,2016-11-02,34.1043,30.3872,1.1223,1.1238523809999998,1.15325,1.199775833
4673,2016-11-03,34.0122,30.336,1.1212,1.123119048,1.15124,1.199084167
4674,2016-11-04,34.3347,30.592,1.1223,1.1225571429999999,1.1494440000000001,1.198381667
4675,2016-11-07,34.9594,30.72,1.138,1.123090476,1.148316,1.197723333
4676,2016-11-08,35.0362,30.72,1.1405,1.123995238,1.14724,1.1971399999999999
4677,2016-11-09,36.864000000000004,31.744,1.1613,1.126204762,1.14658,1.19688
4678,2016-11-10,36.8435,31.7696,1.1597,1.12847619,1.1458780000000002,1.19662
