,Date,BF/A US Equity,BF/B US Equity,BF/A US Equity / BF/B US Equity,SMA_21,SMA_50,SMA_120
2640,1998-08-19,6.24,6.76,0.9231,0.9178476190000001,0.91132,0.9281341670000001
2641,1998-08-20,6.2933,6.7933,0.9264,0.9197,0.9114760000000001,0.927963333
2642,1998-08-21,6.2133,6.7733,0.9173,0.920428571,0.9114760000000001,0.9276766670000001
2643,1998-08-24,6.5067,7.0067,0.9286,0.921595238,0.9117879999999999,0.927544167
2644,1998-08-25,6.4533,6.9533,0.9281,0.9227047620000001,0.9116799999999999,0.9273524999999999
2645,1998-08-26,6.4533,6.96,0.9272,0.923857143,0.911586,0.9272
2646,1998-08-27,6.4,6.9333,0.9231,0.924257143,0.91166,0.9269275
2647,1998-08-28,6.2667,6.7733,0.9252,0.924933333,0.9116200000000001,0.926776667
2648,1998-08-31,6.0,6.4,0.9375,0.925542857,0.9117040000000001,0.9266825000000001
2649,1998-09-01,6.2133,6.6667,0.932,0.925990476,0.9118799999999999,0.9264391670000001
2650,1998-09-02,6.02,6.4133,0.9387,0.926295238,0.912366,0.926270833
2651,1998-09-03,5.94,6.3933,0.9291,0.926238095,0.912632,0.926081667
2652,1998-09-04,5.92,6.4067,0.924,0.9263095240000001,0.91276,0.9258675
2653,1998-09-08,6.1867,6.6933,0.9243,0.926657143,0.9129139999999999,0.925631667
2654,1998-09-09,6.0267,6.5133,0.9253,0.92652381,0.913256,0.9254933329999999
2655,1998-09-10,5.88,6.3067,0.9323,0.9267,0.9137700000000001,0.925338333
2656,1998-09-11,5.9733,6.4667,0.9237,0.926857143,0.914024,0.925135
2657,1998-09-14,6.0533,6.5533,0.9237,0.9267,0.9143700000000001,0.9249775
2658,1998-09-15,5.9733,6.5333,0.9143,0.926019048,0.914642,0.924640833
2659,1998-09-16,5.98,6.5467,0.9134,0.925847619,0.9148620000000001,0.9242275
2660,1998-09-17,5.9533,6.4533,0.9225,0.9257047620000001,0.9153,0.9239575000000001
2661,1998-09-18,6.0,6.5467,0.9165,0.9253904759999999,0.915694,0.92365
2662,1998-09-21,6.0533,6.5867,0.919,0.925038095,0.916278,0.923429167
2663,1998-09-22,6.12,6.6133,0.9254,0.92542381,0.917106,0.923353333
2664,1998-09-23,6.1867,6.7467,0.917,0.9248714290000001,0.91766,0.9231716670000001
2665,1998-09-24,5.9733,6.4667,0.9237,0.924661905,0.9184459999999999,0.9229674999999999
2666,1998-09-25,5.9867,6.4533,0.9277,0.9246857140000001,0.91932,0.922766667
2667,1998-09-28,6.0,6.5467,0.9165,0.924371429,0.92005,0.9226200000000001
2668,1998-09-29,6.1067,6.6733,0.9151,0.923890476,0.9207040000000001,0.922451667
2669,1998-09-30,6.0,6.4,0.9375,0.923890476,0.921798,0.922481667
2670,1998-10-01,5.8667,6.2733,0.9352,0.924042857,0.922752,0.922489167
2671,1998-10-02,5.9467,6.44,0.9234,0.923314286,0.9231799999999999,0.922369167
2672,1998-10-05,5.96,6.4867,0.9188,0.92282381,0.923474,0.9222024999999999
2673,1998-10-06,6.0267,6.5067,0.9262,0.9229285709999999,0.923902,0.922039167
2674,1998-10-07,6.1333,6.6667,0.92,0.92272381,0.924242,0.9218875
2675,1998-10-08,5.98,6.5067,0.9191,0.922428571,0.9243299999999999,0.9217333329999999
2676,1998-10-09,6.32,6.8667,0.9204,0.921861905,0.9245180000000001,0.921575
2677,1998-10-12,6.3467,6.88,0.9225,0.921804762,0.924474,0.921415833
2678,1998-10-13,6.2867,6.8267,0.9209,0.9216714290000001,0.9244399999999999,0.921209167
2679,1998-10-14,6.3867,6.8933,0.9265,0.922252381,0.9243239999999999,0.921046667
2680,1998-10-15,6.6667,7.28,0.9158,0.922366667,0.924034,0.920865833
2681,1998-10-16,6.6733,7.28,0.9167,0.9220904759999999,0.923918,0.9206549999999999
2682,1998-10-19,6.6933,7.3067,0.9161,0.922071429,0.9239,0.920564167
2683,1998-10-20,6.64,7.2533,0.9154,0.9219,0.923646,0.9204566670000001
2684,1998-10-21,6.8133,7.46,0.9133,0.92132381,0.9233399999999999,0.9203583329999999
2685,1998-10-22,6.8467,7.5133,0.9113,0.921052381,0.923158,0.920206667
2686,1998-10-23,6.7533,7.3,0.9251,0.921119048,0.92312,0.920055
2687,1998-10-26,6.8267,7.4467,0.9167,0.920595238,0.922882,0.919771667
2688,1998-10-27,6.86,7.4133,0.9254,0.921019048,0.92305,0.919631667
2689,1998-10-28,6.6667,7.2133,0.9242,0.9214523809999999,0.923024,0.9195825000000001
2690,1998-10-29,6.72,7.2533,0.9265,0.9209285709999999,0.923092,0.9194725
2691,1998-10-30,6.68,7.2467,0.9218,0.9202904759999999,0.9229999999999999,0.919323333
2692,1998-11-02,6.8267,7.4667,0.9143,0.919857143,0.92294,0.9192225
2693,1998-11-03,6.8533,7.4533,0.9195,0.919890476,0.922758,0.919079167
2694,1998-11-04,6.8933,7.4667,0.9232,0.919747619,0.92266,0.918875
2695,1998-11-05,7.12,7.7733,0.9159999999999999,0.919557143,0.922436,0.918689167
2696,1998-11-06,7.14,7.76,0.9201,0.9196047620000001,0.922376,0.918549167
2697,1998-11-09,7.02,7.7067,0.9109,0.919152381,0.92209,0.918433333
2698,1998-11-10,7.14,7.7333,0.9233,0.9191904759999999,0.9218059999999999,0.9183950000000001
2699,1998-11-11,7.02,7.6533,0.9172,0.9190142859999999,0.92151,0.918274167
2700,1998-11-12,7.2533,7.9133,0.9166,0.918542857,0.921068,0.9182216670000001
2701,1998-11-13,7.2267,7.8267,0.9233,0.9189,0.920952,0.9181925
2702,1998-11-16,7.36,7.9467,0.9262,0.9193523809999999,0.9209959999999999,0.918200833
2703,1998-11-17,7.3,7.8867,0.9256,0.919804762,0.9210219999999999,0.9181775
2704,1998-11-18,7.3,7.8933,0.9248,0.920252381,0.921012,0.9181891670000001
2705,1998-11-19,7.28,7.8533,0.927,0.920904762,0.920906,0.918125
2706,1998-11-20,7.28,7.8533,0.927,0.9216523809999999,0.9209719999999999,0.918048333
2707,1998-11-23,7.28,7.9867,0.9115,0.921004762,0.9207280000000001,0.917905833
2708,1998-11-24,7.28,7.9267,0.9184,0.921085714,0.92081,0.917815833
2709,1998-11-25,7.36,7.94,0.927,0.921161905,0.921082,0.917805833
2710,1998-11-27,7.3333,7.9067,0.9275,0.921319048,0.921182,0.917848333
2711,1998-11-30,7.2,7.76,0.9278,0.921380952,0.921408,0.917925
2712,1998-12-01,7.2067,7.84,0.9192,0.921257143,0.9214120000000001,0.917940833
2713,1998-12-02,7.06,7.7533,0.9106,0.9210809520000001,0.9211159999999999,0.9179208329999999
2714,1998-12-03,7.06,7.6467,0.9233,0.921261905,0.921242,0.9178358329999999
2715,1998-12-04,7.1333,7.7867,0.9161,0.92092381,0.92109,0.917704167
2716,1998-12-07,7.2267,7.9133,0.9132,0.920790476,0.9208,0.9176525
2717,1998-12-08,7.0933,7.8067,0.9086,0.9202428570000001,0.920642,0.9174975000000001
2718,1998-12-09,7.2533,7.9467,0.9128,0.920333333,0.9205959999999999,0.917326667
2719,1998-12-10,7.1133,7.7267,0.9206,0.920204762,0.920258,0.9173049999999999
2720,1998-12-11,7.04,7.7267,0.9111,0.9199142859999999,0.919776,0.9172775
2721,1998-12-14,7.0133,7.6733,0.914,0.919790476,0.919588,0.9172625
2722,1998-12-15,7.0667,7.72,0.9154,0.919414286,0.9195200000000001,0.917244167
2723,1998-12-16,7.0133,7.5933,0.9236,0.9192904759999999,0.9194680000000001,0.9173024999999999
2724,1998-12-17,7.0667,7.7067,0.917,0.9188809520000001,0.919408,0.9173758329999999
2725,1998-12-18,7.0933,7.66,0.9259999999999999,0.918938095,0.9195459999999999,0.9175375
2726,1998-12-21,7.08,7.68,0.9219,0.918695238,0.9195760000000001,0.917628333
2727,1998-12-22,7.0533,7.62,0.9256,0.918628571,0.919638,0.917788333
2728,1998-12-23,7.16,7.8467,0.9125,0.91867619,0.9194700000000001,0.917886667
2729,1998-12-24,7.28,7.9133,0.92,0.9187523809999999,0.9193399999999999,0.918033333
2730,1998-12-28,7.2933,7.88,0.9255,0.918680952,0.919534,0.9182408329999999
2731,1998-12-29,7.3467,8.0133,0.9168,0.918171429,0.919536,0.9184075
2732,1998-12-30,7.4533,8.1333,0.9164,0.917628571,0.919542,0.9186291670000001
2733,1998-12-31,7.44,8.0733,0.9216,0.917742857,0.919666,0.9189424999999999
2734,1999-01-04,7.36,7.9467,0.9262,0.918485714,0.919924,0.91925
2735,1999-01-05,7.52,8.1667,0.9208,0.918366667,0.920114,0.919553333
2736,1999-01-06,7.5733,8.24,0.9191,0.9185095240000001,0.9199940000000001,0.919845833
2737,1999-01-07,7.4267,8.08,0.9191,0.918790476,0.920042,0.9201716670000001
2738,1999-01-08,7.3867,8.08,0.9142,0.919057143,0.919818,0.920436667
2739,1999-01-11,7.2267,7.8533,0.9202,0.9194095240000001,0.9197379999999999,0.9207483329999999
2740,1999-01-12,7.1733,7.76,0.9244,0.919590476,0.919696,0.9210558329999999
2741,1999-01-13,7.1733,7.7733,0.9228,0.9201476190000001,0.919716,0.921229167
2742,1999-01-14,7.04,7.6333,0.9223,0.920542857,0.919876,0.921380833
2743,1999-01-15,7.2467,7.7733,0.9322,0.9213428570000001,0.9201299999999999,0.9216091670000001
2744,1999-01-19,7.12,7.7333,0.9207,0.921204762,0.9200799999999999,0.921756667
2745,1999-01-20,7.0933,7.64,0.9284,0.921747619,0.920328,0.921870833
2746,1999-01-21,6.96,7.5,0.9279999999999999,0.921842857,0.920486,0.9220125
2747,1999-01-22,6.9667,7.4733,0.9322,0.922333333,0.9209120000000001,0.922075
2748,1999-01-25,6.9867,7.5667,0.9233,0.92222381,0.9209120000000001,0.922080833
2749,1999-01-26,6.96,7.5667,0.9198,0.9225714290000001,0.9209639999999999,0.921976667
2750,1999-01-27,7.04,7.6333,0.9223,0.922680952,0.9210780000000001,0.92191
2751,1999-01-28,7.12,7.7267,0.9215,0.9224904759999999,0.921042,0.921901667
2752,1999-01-29,7.0667,7.7133,0.9162,0.922461905,0.920842,0.921895
2753,1999-02-01,7.04,7.6133,0.9247,0.922857143,0.920824,0.9218666670000001
2754,1999-02-02,6.88,7.4933,0.9181,0.922690476,0.92069,0.9217791670000001
2755,1999-02-03,6.8267,7.4267,0.9192,0.9223571429999999,0.920534,0.921769167
2756,1999-02-04,6.7467,7.2933,0.925,0.922557143,0.920494,0.9217525
2757,1999-02-05,6.56,7.1133,0.9222,0.9227047620000001,0.920708,0.921699167
2758,1999-02-08,6.5267,7.0933,0.9201,0.9227523809999999,0.9207420000000001,0.921725
2759,1999-02-09,6.6133,7.1467,0.9254,0.923285714,0.92071,0.921724167
2760,1999-02-10,6.56,7.1133,0.9222,0.923380952,0.9206040000000001,0.921716667
2761,1999-02-11,6.5533,7.1467,0.917,0.9230285709999999,0.9203879999999999,0.921638333
2762,1999-02-12,6.4533,6.9733,0.9254,0.923152381,0.9205120000000001,0.921705833
2763,1999-02-16,6.48,7.0133,0.924,0.923233333,0.9207799999999999,0.9216675
2764,1999-02-17,6.3733,6.84,0.9318,0.923214286,0.92095,0.9216983329999999
2765,1999-02-18,6.4667,6.9533,0.93,0.923657143,0.921228,0.921721667
2766,1999-02-19,6.4333,6.94,0.927,0.923590476,0.9215040000000001,0.921754167
2767,1999-02-22,6.6667,7.2333,0.9217,0.9232904759999999,0.921766,0.921725
2768,1999-02-23,6.5467,7.0933,0.9229,0.922847619,0.921968,0.921603333
2769,1999-02-24,6.4067,6.86,0.9339,0.9233523809999999,0.922234,0.921619167
2770,1999-02-25,6.4,6.92,0.9249,0.923595238,0.92251,0.921504167
2771,1999-02-26,6.4933,7.0333,0.9232,0.923638095,0.922694,0.9214549999999999
2772,1999-03-01,6.4533,7.0067,0.9209999999999999,0.923614286,0.9228059999999999,0.92143
2773,1999-03-02,6.4,6.9133,0.9257,0.9240666670000001,0.922848,0.9214416670000001
2774,1999-03-03,6.16,6.6667,0.924,0.924033333,0.9229879999999999,0.921430833
2775,1999-03-04,6.2133,6.72,0.9246,0.9243428570000001,0.92296,0.921366667
2776,1999-03-05,6.32,6.8333,0.9249,0.924614286,0.9230200000000001,0.921376667
2777,1999-03-08,6.32,6.8333,0.9249,0.9246095240000001,0.923006,0.921386667
2778,1999-03-09,6.3733,6.8333,0.9327,0.925109524,0.9234100000000001,0.9215399999999999
2779,1999-03-10,6.2267,6.72,0.9266,0.925419048,0.923542,0.92165
2780,1999-03-11,6.2667,6.7933,0.9225,0.925280952,0.923482,0.92165
2781,1999-03-12,6.32,6.8133,0.9276,0.925538095,0.9236979999999999,0.9217424999999999
2782,1999-03-15,6.2667,6.8,0.9216,0.925757143,0.923802,0.9217641670000001
2783,1999-03-16,6.2267,6.7067,0.9284,0.9259,0.9239379999999999,0.921789167
2784,1999-03-17,6.1067,6.58,0.9281,0.9260952379999999,0.923976,0.9218816670000001
2785,1999-03-18,6.1067,6.6133,0.9234,0.925695238,0.9240280000000001,0.921879167
2786,1999-03-19,6.0267,6.4733,0.9309999999999999,0.925742857,0.924266,0.921906667
2787,1999-03-22,5.9333,6.4267,0.9232,0.925561905,0.924348,0.9219625
2788,1999-03-23,5.8267,6.2867,0.9268,0.9258047620000001,0.9246,0.92206
2789,1999-03-24,5.8,6.2333,0.9305,0.926166667,0.9248059999999999,0.9220016670000001
2790,1999-03-25,5.7333,6.2467,0.9178,0.9254,0.924674,0.921856667
2791,1999-03-26,5.6467,6.04,0.9349,0.92587619,0.924916,0.9219525
2792,1999-03-29,5.6933,6.16,0.9242,0.92592381,0.924954,0.9219975
2793,1999-03-30,5.68,6.12,0.9281,0.926261905,0.9248719999999999,0.922013333
2794,1999-03-31,5.76,6.1467,0.9371,0.9268047620000001,0.9252,0.9221558329999999
2795,1999-04-01,5.86,6.2667,0.9351,0.927333333,0.925334,0.9222891670000001
2796,1999-04-05,5.9467,6.4267,0.9253,0.927366667,0.9252799999999999,0.9223299999999999
2797,1999-04-06,5.92,6.3533,0.9318,0.927695238,0.925272,0.9224075
2798,1999-04-07,6.0467,6.4933,0.9312,0.927995238,0.92543,0.9224933329999999
2799,1999-04-08,6.2933,6.7,0.9393,0.9283095240000001,0.9258200000000001,0.9226
2800,1999-04-09,6.2133,6.6333,0.9367,0.928790476,0.926108,0.922774167
2801,1999-04-12,6.5867,7.04,0.9356,0.929414286,0.9263899999999999,0.9229316670000001
2802,1999-04-13,6.3467,6.82,0.9306,0.9295571429999999,0.9266780000000001,0.9230524999999999
2803,1999-04-14,6.4,6.8667,0.932,0.930052381,0.926824,0.9231908329999999
2804,1999-04-15,6.72,7.2533,0.9265,0.929961905,0.926992,0.923300833
2805,1999-04-16,6.7733,7.3,0.9279,0.929952381,0.9271659999999999,0.9234391670000001
2806,1999-04-19,6.8267,7.3133,0.9335,0.930433333,0.927336,0.9235091670000001
2807,1999-04-20,6.88,7.4067,0.9289,0.930333333,0.9274700000000001,0.923610833
2808,1999-04-21,6.9733,7.5733,0.9208,0.930219048,0.927484,0.9235725
2809,1999-04-22,6.96,7.4933,0.9288,0.930314286,0.927552,0.923610833
2810,1999-04-23,7.04,7.58,0.9288,0.930233333,0.9276840000000001,0.92363
2811,1999-04-26,7.1867,7.74,0.9285,0.930742857,0.9279139999999999,0.923685833
2812,1999-04-27,7.1267,7.6733,0.9288,0.9304523809999999,0.927982,0.923806667
2813,1999-04-28,7.2133,7.7533,0.9304,0.930747619,0.92811,0.9238975
2814,1999-04-29,7.1467,7.7333,0.9241,0.9305571429999999,0.927956,0.923905
2815,1999-04-30,7.1867,7.86,0.9143,0.929471429,0.927642,0.923890833
2816,1999-05-03,7.36,8.0533,0.9139,0.928461905,0.92738,0.923839167
2817,1999-05-04,7.0333,7.5867,0.9271,0.928547619,0.9274879999999999,0.923974167
2818,1999-05-05,6.88,7.5333,0.9133,0.927666667,0.9272959999999999,0.923890833
2819,1999-05-06,6.92,7.5667,0.9145,0.9268714290000001,0.926908,0.9238683329999999
2820,1999-05-07,6.88,7.5133,0.9157,0.925747619,0.926724,0.923860833
2821,1999-05-10,6.7533,7.3333,0.9209,0.9249952379999999,0.9266780000000001,0.923840833
2822,1999-05-11,6.6933,7.2733,0.9203,0.924266667,0.9266639999999999,0.923791667
2823,1999-05-12,6.6667,7.2267,0.9225,0.923880952,0.9266,0.9237658329999999
2824,1999-05-13,6.6933,7.3,0.9169,0.923161905,0.926458,0.9237
2825,1999-05-14,6.6,7.18,0.9192,0.9228142859999999,0.92635,0.923635
2826,1999-05-17,6.6667,7.24,0.9208,0.92247619,0.926268,0.923583333
2827,1999-05-18,6.52,7.12,0.9157,0.921628571,0.926084,0.923618333
2828,1999-05-19,6.5067,7.0733,0.9199,0.9212,0.9258280000000001,0.9236308329999999
2829,1999-05-20,6.5733,7.1667,0.9172,0.9210285709999999,0.92564,0.923549167
2830,1999-05-21,6.5,7.0867,0.9172,0.92047619,0.925534,0.9234633329999999
2831,1999-05-24,6.48,7.0267,0.9222,0.920161905,0.925426,0.923416667
2832,1999-05-25,6.5067,7.1,0.9164,0.9195857140000001,0.925322,0.9233933329999999
2833,1999-05-26,6.28,6.84,0.9181,0.91907619,0.9251159999999999,0.923455833
2834,1999-05-27,6.2,6.8067,0.9109,0.9181476190000001,0.9247719999999999,0.9233524999999999
2835,1999-05-28,6.5067,7.1133,0.9147,0.9177,0.9245979999999999,0.9233408329999999
2836,1999-06-01,6.56,7.0733,0.9274,0.91832381,0.9245260000000001,0.9234591670000001
2837,1999-06-02,6.64,7.14,0.93,0.9190904759999999,0.9246620000000001,0.9236375
2838,1999-06-03,6.5067,7.0533,0.9225,0.9188714290000001,0.9245760000000001,0.923718333
2839,1999-06-04,6.56,7.2133,0.9094,0.9186857140000001,0.9241540000000001,0.923625
2840,1999-06-07,6.6467,7.2467,0.9172,0.9188142859999999,0.924142,0.923675833
2841,1999-06-08,6.56,7.1667,0.9153,0.918795238,0.92375,0.923686667
2842,1999-06-09,6.6933,7.3267,0.9136,0.918447619,0.923538,0.923671667
2843,1999-06-10,6.5867,7.2333,0.9106,0.9179857140000001,0.9231879999999999,0.9235633329999999
2844,1999-06-11,6.3867,6.8533,0.9319,0.918433333,0.923084,0.9236875
2845,1999-06-14,6.4267,7.0,0.9181,0.9184904759999999,0.922744,0.923621667
2846,1999-06-15,6.4267,6.9933,0.919,0.918480952,0.922618,0.9235975000000001
2847,1999-06-16,6.3733,6.9333,0.9192,0.918404762,0.922366,0.9235441670000001
2848,1999-06-17,6.4133,7.02,0.9136,0.918304762,0.9220139999999999,0.923553333
2849,1999-06-18,6.4,7.02,0.9117,0.9179142859999999,0.9214620000000001,0.923484167
2850,1999-06-21,6.24,6.8533,0.9105,0.917595238,0.9209379999999999,0.923359167
2851,1999-06-22,6.2933,6.8867,0.9138,0.917433333,0.920502,0.923334167
2852,1999-06-23,6.2667,6.8733,0.9117,0.916933333,0.9201239999999999,0.9232950000000001
2853,1999-06-24,6.16,6.8067,0.905,0.9163904759999999,0.9195840000000001,0.923156667
2854,1999-06-25,6.2933,6.8933,0.9129999999999999,0.9161476190000001,0.919314,0.923046667
2855,1999-06-28,6.2667,6.84,0.9162,0.9164,0.9190799999999999,0.923008333
2856,1999-06-29,6.2933,6.8933,0.9129999999999999,0.916319048,0.9186700000000001,0.9229575000000001
2857,1999-06-30,6.36,6.9533,0.9147,0.9157142859999999,0.918386,0.9229208329999999
2858,1999-07-01,6.52,7.1733,0.9089,0.914709524,0.918148,0.922876667
2859,1999-07-02,6.5333,7.22,0.9049,0.9138714290000001,0.9176700000000001,0.922749167
2860,1999-07-06,6.4067,7.0933,0.9032,0.91357619,0.917158,0.9225725
2861,1999-07-07,6.5267,7.1667,0.9107,0.913266667,0.916802,0.922471667
2862,1999-07-08,6.3733,6.9867,0.9122,0.913119048,0.9164700000000001,0.9223875
2863,1999-07-09,6.3067,6.9,0.914,0.913138095,0.916142,0.922235833
2864,1999-07-12,6.1733,6.76,0.9132,0.913261905,0.915924,0.9221733329999999
2865,1999-07-13,6.0,6.6267,0.9054,0.912,0.915746,0.9219816670000001
2866,1999-07-14,5.9733,6.5733,0.9087,0.9115523809999999,0.915642,0.921820833
2867,1999-07-15,6.08,6.6733,0.9111,0.91117619,0.915322,0.921645
2868,1999-07-16,6.1467,6.7733,0.9075,0.9106190479999999,0.915206,0.9215133329999999
2869,1999-07-19,6.1467,6.72,0.9147,0.9106714290000001,0.9152100000000001,0.921470833
2870,1999-07-20,6.0933,6.6333,0.9186,0.9109999999999999,0.9152680000000001,0.9214399999999999
2871,1999-07-21,6.1667,6.7667,0.9113,0.911038095,0.915076,0.9213549999999999
2872,1999-07-22,6.1333,6.68,0.9182,0.9112476190000001,0.915034,0.9213716670000001
2873,1999-07-23,6.12,6.7333,0.9089,0.911114286,0.9147620000000001,0.92124
2874,1999-07-26,6.1067,6.7467,0.9051,0.911119048,0.9145260000000001,0.921131667
2875,1999-07-27,6.2133,6.8,0.9137,0.911152381,0.914416,0.921085833
2876,1999-07-28,6.0667,6.64,0.9137,0.911033333,0.914274,0.920991667
2877,1999-07-29,5.9733,6.5733,0.9087,0.9108285709999999,0.914134,0.920879167
2878,1999-07-30,6.0667,6.6133,0.9173,0.910952381,0.914082,0.920855833
2879,1999-08-02,6.04,6.5733,0.9189,0.911428571,0.914116,0.920801667
2880,1999-08-03,6.0,6.5133,0.9212,0.912204762,0.9141959999999999,0.920793333
2881,1999-08-04,5.92,6.5067,0.9098,0.9125190479999999,0.913948,0.9207333329999999
2882,1999-08-05,5.8667,6.4067,0.9157,0.912757143,0.913934,0.9206525
2883,1999-08-06,5.8133,6.3667,0.9131,0.9128,0.913834,0.9205616670000001
2884,1999-08-09,5.8133,6.3667,0.9131,0.912757143,0.9138780000000001,0.920405833
2885,1999-08-10,5.76,6.32,0.9114,0.9126714290000001,0.9138120000000001,0.920250833
2886,1999-08-11,5.7933,6.3733,0.909,0.912842857,0.913444,0.920100833
2887,1999-08-12,5.7333,6.3,0.9101,0.912909524,0.9130459999999999,0.920004167
2888,1999-08-13,5.8067,6.3,0.9217,0.913414286,0.9130299999999999,0.919994167
2889,1999-08-16,5.8133,6.3,0.9228,0.914142857,0.9132979999999999,0.919901667
2890,1999-08-17,5.8467,6.3,0.9279999999999999,0.91477619,0.9135139999999999,0.9199275
2891,1999-08-18,5.6533,6.06,0.9329,0.9154571429999999,0.913866,0.920008333
2892,1999-08-19,5.5667,6.0467,0.9206,0.9159,0.914006,0.920005
2893,1999-08-20,5.8267,6.3533,0.9171,0.9158476190000001,0.9141360000000001,0.919933333
2894,1999-08-23,5.88,6.32,0.9304,0.9168714290000001,0.914106,0.919986667
2895,1999-08-24,5.8533,6.28,0.9321,0.918157143,0.914386,0.9200491670000001
2896,1999-08-25,5.9467,6.3533,0.9359999999999999,0.919219048,0.914726,0.920141667
2897,1999-08-26,5.8933,6.2267,0.9465,0.920780952,0.915272,0.9203216670000001
2898,1999-08-27,5.8533,6.18,0.9471,0.9226095240000001,0.915942,0.9204416670000001
2899,1999-08-30,5.8133,6.1867,0.9397,0.92367619,0.916502,0.920550833
2900,1999-08-31,5.9067,6.2667,0.9426,0.9248047620000001,0.9171440000000001,0.9207183329999999
