,Date,CRD/A US Equity,CRD/B US Equity,CRD/A US Equity / CRD/B US Equity,SMA_21,SMA_50,SMA_120
4494,2008-06-12,5.97,7.31,0.8167,0.832338095,0.825414,0.8450125
4495,2008-06-13,5.86,7.31,0.8016,0.830828571,0.825674,0.8448066670000001
4496,2008-06-16,5.97,7.37,0.81,0.8290190479999999,0.8259,0.8445341670000001
4497,2008-06-17,5.95,7.34,0.8106,0.826814286,0.82589,0.8445583329999999
4498,2008-06-18,5.9,7.28,0.8104,0.824471429,0.826084,0.844474167
4499,2008-06-19,6.02,7.45,0.8081,0.821304762,0.8263,0.844038333
4500,2008-06-20,6.03,7.41,0.8138,0.819957143,0.8265120000000001,0.8439283329999999
4501,2008-06-23,5.99,7.44,0.8051,0.818747619,0.826274,0.843609167
4502,2008-06-24,5.99,7.31,0.8194,0.8178857140000001,0.826098,0.8430274999999999
4503,2008-06-25,5.99,7.48,0.8008,0.816052381,0.8264799999999999,0.842254167
4504,2008-06-26,6.0,7.26,0.8264,0.8156714290000001,0.826938,0.8414950000000001
4505,2008-06-27,6.6,8.38,0.7876,0.814647619,0.825968,0.8408
4506,2008-06-30,6.25,7.99,0.7822,0.810485714,0.825418,0.840008333
4507,2008-07-01,6.15,8.14,0.7555,0.807338095,0.824292,0.839176667
4508,2008-07-02,6.0,7.74,0.7752,0.805138095,0.8231879999999999,0.838659167
4509,2008-07-03,6.05,7.97,0.7591,0.8022,0.8218280000000001,0.8376674999999999
4510,2008-07-07,6.2,8.19,0.757,0.7997,0.82071,0.8369274999999999
4511,2008-07-08,6.25,8.67,0.7209,0.794804762,0.818956,0.835886667
4512,2008-07-09,6.48,8.99,0.7208,0.790538095,0.816986,0.834831667
4513,2008-07-10,6.59,9.05,0.7282,0.786228571,0.814934,0.8335583329999999
4514,2008-07-11,6.96,9.61,0.7242,0.7825523809999999,0.812944,0.8323383329999999
4515,2008-07-14,6.83,9.45,0.7228,0.778080952,0.810908,0.831139167
4516,2008-07-15,6.9,9.23,0.7476,0.7755095240000001,0.809168,0.830224167
4517,2008-07-16,7.16,9.76,0.7336,0.771871429,0.807316,0.8289525
4518,2008-07-17,7.94,10.76,0.7379,0.7684095240000001,0.805248,0.827860833
4519,2008-07-18,8.05,10.98,0.7332,0.764733333,0.80261,0.826735833
4520,2008-07-21,8.1,10.88,0.7445,0.761704762,0.800376,0.8256591670000001
4521,2008-07-22,7.9,10.67,0.7404,0.7582095240000001,0.7983439999999999,0.8243733329999999
4522,2008-07-23,7.81,10.52,0.7424,0.75522381,0.7963560000000001,0.8231183329999999
4523,2008-07-24,7.96,10.55,0.7545,0.752133333,0.795058,0.822609167
4524,2008-07-25,8.18,10.89,0.7511,0.749766667,0.7934140000000001,0.8215741670000001
4525,2008-07-28,7.97,10.45,0.7627,0.746733333,0.791708,0.820459167
4526,2008-07-29,8.06,10.59,0.7611,0.7454714290000001,0.789792,0.819448333
4527,2008-07-30,7.9,10.5,0.7524,0.7440523809999999,0.7876479999999999,0.81867
4528,2008-07-31,7.84,10.2,0.7686,0.74467619,0.785528,0.817790833
4529,2008-08-01,7.89,10.47,0.7536,0.7436476190000001,0.783758,0.816786667
4530,2008-08-04,7.962000000000001,10.49,0.759,0.743642857,0.782328,0.8160466670000001
4531,2008-08-05,8.09,10.65,0.7596,0.743766667,0.78077,0.8154325
4532,2008-08-06,7.99,10.56,0.7566,0.7454666670000001,0.779116,0.8143825
4533,2008-08-07,8.12,10.78,0.7532,0.7470095240000001,0.777492,0.8133600000000001
4534,2008-08-08,9.13,11.91,0.7666,0.748838095,0.776642,0.812673333
4535,2008-08-11,11.35,15.2,0.7467,0.7499095240000001,0.774184,0.8117274999999999
4536,2008-08-12,11.06,15.22,0.7267,0.750095238,0.7722859999999999,0.8105899999999999
4537,2008-08-13,10.99,14.96,0.7346,0.74947619,0.77055,0.809158333
4538,2008-08-14,9.4,13.02,0.722,0.74892381,0.768574,0.80794
4539,2008-08-15,7.77,10.55,0.7365,0.748857143,0.7671140000000001,0.8068675000000001
4540,2008-08-18,7.8998,10.92,0.7234,0.748390476,0.765108,0.805685833
4541,2008-08-19,7.86,10.86,0.7238,0.7474047620000001,0.763376,0.8042366670000001
4542,2008-08-20,7.843999999999999,10.82,0.725,0.746671429,0.761502,0.802693333
4543,2008-08-21,7.86,10.87,0.7231,0.745752381,0.759936,0.8013024999999999
4544,2008-08-22,8.29,11.31,0.733,0.7447285709999999,0.758262,0.8000675
4545,2008-08-25,8.66,11.71,0.7395,0.74417619,0.75702,0.798905
4546,2008-08-26,9.74,13.15,0.7407,0.743128571,0.755634,0.7975091670000001
4547,2008-08-27,10.66,14.17,0.7523,0.742709524,0.754468,0.7962408329999999
4548,2008-08-28,10.9,14.84,0.7345,0.7418571429999999,0.75295,0.7950058329999999
4549,2008-08-29,10.51,14.28,0.736,0.7403047620000001,0.751508,0.7943825
4550,2008-09-02,10.81,15.02,0.7197,0.7386904759999999,0.749626,0.7935475000000001
4551,2008-09-03,10.84,14.99,0.7231,0.736980952,0.7479859999999999,0.792663333
4552,2008-09-04,10.7,14.76,0.7249,0.7353285709999999,0.746096,0.7913958329999999
4553,2008-09-05,10.75,14.89,0.722,0.733680952,0.74452,0.790390833
4554,2008-09-08,10.93,15.33,0.713,0.731766667,0.742252,0.7896525
4555,2008-09-09,10.72,14.93,0.718,0.729452381,0.7408600000000001,0.7886658329999999
4556,2008-09-10,10.88,15.14,0.7186,0.7281142859999999,0.739588,0.7878875
4557,2008-09-11,10.96,15.33,0.7149,0.727552381,0.738776,0.786939167
4558,2008-09-12,11.16,15.64,0.7136,0.726552381,0.737544,0.786425
4559,2008-09-15,10.54,14.83,0.7107,0.726014286,0.736576,0.785610833
4560,2008-09-16,10.99,15.7,0.7,0.72427619,0.735436,0.78422
4561,2008-09-17,9.89,14.54,0.6802,0.7222190479999999,0.734622,0.782761667
4562,2008-09-18,10.49,16.5,0.6358,0.718028571,0.7329220000000001,0.7809175
4563,2008-09-19,11.1,18.25,0.6082,0.712466667,0.730522,0.7791875
4564,2008-09-22,11.0,17.63,0.6239,0.7077428570000001,0.7285159999999999,0.7776116670000001
4565,2008-09-23,10.7,17.26,0.6199,0.702357143,0.726458,0.776205833
4566,2008-09-24,10.36,16.75,0.6185,0.696595238,0.7238760000000001,0.774704167
4567,2008-09-25,10.15,17.11,0.5932,0.689571429,0.721068,0.7728883329999999
4568,2008-09-26,9.8528,16.2,0.6082,0.6827095240000001,0.718474,0.771284167
4569,2008-09-29,10.3,16.34,0.6304,0.6777523809999999,0.716418,0.769893333
4570,2008-09-30,10.06,15.2,0.6618,0.674219048,0.7147640000000001,0.7687149999999999
4571,2008-10-01,10.04,15.16,0.6623,0.671485714,0.713202,0.767425833
4572,2008-10-02,9.72,14.82,0.6559,0.668285714,0.711472,0.76599
4573,2008-10-03,8.25,13.05,0.6322,0.663871429,0.709026,0.764744167
4574,2008-10-06,7.29,11.68,0.6241,0.659209524,0.706486,0.763249167
4575,2008-10-07,7.3,11.6,0.6293,0.65522381,0.703818,0.761525833
4576,2008-10-08,7.69,12.28,0.6262,0.650852381,0.70112,0.759996667
4577,2008-10-09,6.64,10.89,0.6097,0.6456666670000001,0.6982659999999999,0.7583125
4578,2008-10-10,6.78,10.7,0.6336,0.6417952379999999,0.695566,0.7566725000000001
4579,2008-10-13,8.55,14.25,0.6,0.636385714,0.6924939999999999,0.75478
4580,2008-10-14,8.65,13.82,0.6259,0.632347619,0.689832,0.753221667
4581,2008-10-15,7.5,13.2,0.5682,0.626071429,0.686004,0.751218333
4582,2008-10-16,7.47,13.46,0.555,0.620109524,0.681972,0.749015833
4583,2008-10-17,7.2,13.61,0.529,0.61502381,0.677488,0.7465008329999999
4584,2008-10-20,7.1,13.79,0.5149,0.6105809520000001,0.672454,0.7439275
4585,2008-10-21,7.46,13.73,0.5433,0.6067428570000001,0.6683859999999999,0.741583333
4586,2008-10-22,8.14,14.63,0.5564,0.603719048,0.66498,0.739265
4587,2008-10-23,8.07,14.71,0.5486,0.6003904760000001,0.6612600000000001,0.736951667
4588,2008-10-24,7.83,14.44,0.5422,0.597961905,0.657664,0.734459167
4589,2008-10-27,7.66,14.38,0.5327,0.5943666670000001,0.6535880000000001,0.7316891670000001
4590,2008-10-28,7.74,14.56,0.5316,0.589661905,0.649752,0.728984167
4591,2008-10-29,7.37,14.09,0.5231,0.583057143,0.645738,0.726326667
4592,2008-10-30,8.0,14.68,0.545,0.577471429,0.642138,0.723853333
4593,2008-10-31,8.02,14.5,0.5531,0.57257619,0.638738,0.721634167
4594,2008-11-03,7.15,13.7,0.5219,0.56732381,0.634516,0.719039167
4595,2008-11-04,6.71,12.79,0.5246,0.562585714,0.6302180000000001,0.716344167
4596,2008-11-05,6.07,11.39,0.5329,0.557995238,0.626062,0.713644167
4597,2008-11-06,5.71,10.92,0.5229,0.55307619,0.621474,0.710838333
4598,2008-11-07,6.1,11.26,0.5417,0.549838095,0.617618,0.7080641670000001
4599,2008-11-10,5.93,11.23,0.528,0.5448095239999999,0.613458,0.705446667
4600,2008-11-11,5.75,10.75,0.5349,0.5417095239999999,0.609762,0.7029833329999999
4601,2008-11-12,5.79,10.75,0.5386,0.537552381,0.606072,0.7004925000000001
4602,2008-11-13,6.5,11.7,0.5556,0.536952381,0.6026859999999999,0.698128333
4603,2008-11-14,6.19,11.2,0.5527,0.536842857,0.5993,0.6957808329999999
4604,2008-11-17,5.42,10.54,0.5142,0.536138095,0.595324,0.6933233329999999
4605,2008-11-18,5.5,10.6,0.5189,0.536328571,0.591342,0.690400833
4606,2008-11-19,4.94,9.48,0.5211,0.535271429,0.587392,0.6878966670000001
4607,2008-11-20,4.29,8.75,0.4903,0.53212381,0.5829,0.6851375
4608,2008-11-21,5.09,10.01,0.5085,0.530214286,0.5787979999999999,0.682535
4609,2008-11-24,5.63,10.59,0.5316,0.5297095239999999,0.575216,0.6802191670000001
4610,2008-11-25,6.23,10.92,0.5705,0.531509524,0.572626,0.678109167
4611,2008-11-26,6.1,11.4,0.5351,0.53167619,0.569724,0.6758149999999999
4612,2008-11-28,5.99,11.24,0.5329,0.5321428570000001,0.567666,0.673433333
4613,2008-12-01,5.41,10.2,0.5304,0.531447619,0.56611,0.671175
4614,2008-12-02,5.61,11.14,0.5036,0.529090476,0.563704,0.6685658329999999
4615,2008-12-03,5.71,11.24,0.508,0.5284285710000001,0.561466,0.6661191670000001
4616,2008-12-04,5.64,10.82,0.5213,0.528271429,0.5595220000000001,0.663713333
4617,2008-12-05,6.01,11.54,0.5208,0.527695238,0.558074,0.661298333
4618,2008-12-08,6.3,12.48,0.5048,0.526833333,0.556006,0.658751667
4619,2008-12-09,5.65,11.38,0.4965,0.524680952,0.5533279999999999,0.656155
4620,2008-12-10,5.66,11.39,0.4969,0.5232,0.55003,0.653514167
4621,2008-12-11,5.28,10.8,0.4889,0.521009524,0.546562,0.650879167
4622,2008-12-12,5.65,12.3,0.4593,0.517233333,0.5426300000000001,0.647878333
4623,2008-12-15,5.11,11.12,0.4595,0.512657143,0.539176,0.645034167
4624,2008-12-16,5.48,12.62,0.4342,0.507014286,0.535378,0.641765833
4625,2008-12-17,5.5,12.07,0.4557,0.5042285710000001,0.531906,0.639
4626,2008-12-18,5.44,11.99,0.4537,0.50112381,0.528456,0.6362625
4627,2008-12-19,5.35,12.69,0.4216,0.496385714,0.524694,0.63348
4628,2008-12-22,5.23,12.75,0.4102,0.492571429,0.5202260000000001,0.630438333
4629,2008-12-23,5.38,13.01,0.4135,0.488047619,0.516496,0.627558333
4630,2008-12-24,5.36,12.74,0.4207,0.48276666700000004,0.512392,0.6247558329999999
4631,2008-12-26,5.62,13.5,0.4163,0.47542381,0.509354,0.6222175
4632,2008-12-29,5.45,12.54,0.4346,0.470638095,0.506946,0.6198325
4633,2008-12-30,5.66,13.6,0.4162,0.46508095200000005,0.50469,0.6172325
4634,2008-12-31,6.74,14.54,0.4635,0.461895238,0.5036619999999999,0.61506
4635,2009-01-02,7.65,14.95,0.5117,0.462280952,0.50303,0.6133008329999999
4636,2009-01-05,8.25,15.11,0.546,0.46409047600000003,0.502822,0.6116208329999999
4637,2009-01-06,8.75,15.09,0.5799,0.466880952,0.503448,0.61034
4638,2009-01-07,9.11,14.1,0.6461,0.472847619,0.505526,0.609575
4639,2009-01-08,9.0,14.15,0.636,0.479095238,0.507592,0.608765
4640,2009-01-09,9.2,14.03,0.6557,0.48667619,0.510074,0.608025
4641,2009-01-12,8.52,13.05,0.6529,0.49410476200000003,0.51267,0.607295833
4642,2009-01-13,7.49,11.39,0.6576,0.502138095,0.514922,0.606589167
4643,2009-01-14,6.45,9.77,0.6602,0.511704762,0.5170640000000001,0.605803333
4644,2009-01-15,6.0,9.54,0.6289,0.519771429,0.519204,0.604785
4645,2009-01-16,6.37,9.79,0.6507,0.530080952,0.521726,0.603851667
4646,2009-01-20,5.62,8.89,0.6322,0.538485714,0.523712,0.6027775
4647,2009-01-21,6.31,9.86,0.64,0.5473571429999999,0.526054,0.601840833
4648,2009-01-22,5.56,8.94,0.6219,0.556895238,0.527658,0.600618333
4649,2009-01-23,5.65,8.93,0.6327,0.567490476,0.529752,0.599610833
4650,2009-01-26,6.04,9.25,0.653,0.578895238,0.5321140000000001,0.5987275
4651,2009-01-27,6.05,9.24,0.6548,0.590042857,0.534438,0.597854167
4652,2009-01-28,6.08,9.41,0.6461,0.600985714,0.536248,0.596933333
4653,2009-01-29,5.68,8.78,0.6469,0.611095238,0.5381319999999999,0.5960475000000001
4654,2009-01-30,5.8536,8.97,0.6526,0.622352381,0.5409,0.5950975000000001
4655,2009-02-02,5.62,8.78,0.6401,0.630761905,0.543324,0.594209167
4656,2009-02-03,5.68,8.69,0.6536,0.6375190479999999,0.545974,0.5936
4657,2009-02-04,5.3,8.06,0.6576,0.642833333,0.54932,0.592958333
4658,2009-02-05,5.3,8.13,0.6519,0.646261905,0.552188,0.592374167
4659,2009-02-06,5.53,8.42,0.6568,0.646771429,0.554692,0.5917100000000001
4660,2009-02-09,5.2,7.94,0.6549,0.647671429,0.55638,0.591139167
4661,2009-02-10,5.35,7.91,0.6764,0.648657143,0.5592060000000001,0.590744167
4662,2009-02-11,5.39,8.23,0.6549,0.648752381,0.561646,0.59016
4663,2009-02-12,5.55,8.59,0.6461,0.648204762,0.56396,0.589518333
4664,2009-02-13,5.53,8.63,0.6408,0.647280952,0.566704,0.58875
4665,2009-02-17,5.2,7.95,0.6541,0.648480952,0.5696260000000001,0.588038333
4666,2009-02-18,5.36,8.34,0.6427,0.6481,0.572054,0.587221667
4667,2009-02-19,5.5,8.81,0.6243,0.64772381,0.574124,0.586155
4668,2009-02-20,5.59,8.93,0.626,0.647057143,0.576548,0.5852508329999999
4669,2009-02-23,5.42,8.6,0.6302,0.647452381,0.579222,0.5843691670000001
4670,2009-02-24,5.37,8.47,0.634,0.647514286,0.581964,0.583655
4671,2009-02-25,5.14,7.77,0.6615,0.647919048,0.5854159999999999,0.583141667
4672,2009-02-26,5.19,7.98,0.6504,0.647709524,0.589238,0.582520833
4673,2009-02-27,5.02,7.95,0.6314,0.647009524,0.592676,0.581765833
4674,2009-03-02,4.61,7.4,0.623,0.6458714289999999,0.5964520000000001,0.5810158329999999
4675,2009-03-03,4.47,6.97,0.6413,0.645333333,0.600164,0.580376667
4676,2009-03-04,4.74,7.52,0.6303,0.6448666670000001,0.603696,0.579640833
4677,2009-03-05,4.76,7.37,0.6459,0.6445,0.608182,0.5790658329999999
4678,2009-03-06,4.49,7.14,0.6289,0.643133333,0.612556,0.57836
4679,2009-03-09,4.2,6.74,0.6231,0.641761905,0.616748,0.57763
4680,2009-03-10,4.34,7.06,0.6147,0.639757143,0.620628,0.576919167
4681,2009-03-11,4.3,6.68,0.6437,0.63922381,0.6251760000000001,0.576615
4682,2009-03-12,4.76,7.59,0.6271,0.63687619,0.629026,0.5765425000000001
4683,2009-03-13,5.05,8.03,0.6289,0.635638095,0.6332800000000001,0.576715
4684,2009-03-16,4.17,6.51,0.6406,0.63537619,0.636822,0.576854167
4685,2009-03-17,4.37,7.08,0.6172,0.634252381,0.6389319999999999,0.576831667
4686,2009-03-18,4.36,7.13,0.6115,0.63222381,0.640242,0.576773333
4687,2009-03-19,4.56,7.15,0.6378,0.631990476,0.6414,0.577145
4688,2009-03-20,4.0,6.7,0.597,0.630690476,0.640418,0.577051667
4689,2009-03-23,4.08,6.93,0.5887,0.628914286,0.639472,0.576704167
